OrderTime,InstrumentID,Price,Volume,ApplSeqNum,OrderBSFlag,ADFlag
09:30:30.300,600985,11.09,100,458068,S,A
09:30:30.300,600985,11.09,700,458088,S,A
09:30:30.300,600985,11.09,700,458091,S,A
09:30:30.300,600985,11.09,100,458140,S,A
09:30:30.330,600985,11.09,700,458213,S,A
09:30:30.330,600985,11.09,100,458226,S,A
09:30:30.330,600985,11.09,400,458244,S,A
09:30:30.330,600985,11.09,600,458248,S,A
09:30:30.370,600985,11.09,200,458425,S,A
09:30:30.370,600985,11.09,200,458439,S,A
09:30:30.370,600985,11.1,15700,458502,S,A
09:30:30.410,600985,11.09,100,458652,S,A
09:30:30.410,600985,11.09,300,458654,S,A
09:30:30.440,600985,11.09,100,458792,S,A
09:30:30.560,600985,11.12,100,444479,S,D
09:30:30.630,600985,11.09,100,459779,S,A
09:30:30.700,600985,11.09,100,460225,S,A
09:30:30.800,600985,11.09,100,460850,S,A
09:30:31.290,600985,11.09,300,462442,S,A
09:30:31.390,600985,11.19,2400,462666,S,A
09:30:31.470,600985,11.09,100,458792,S,D
09:30:31.540,600985,11.09,300,462442,S,D
09:30:31.570,600985,11.0,2000,463213,B,A
09:30:32.120,600985,11.15,3000,429748,S,D
09:30:32.210,600985,11.11,100,457086,S,D
09:30:32.700,600985,11.06,2400,465212,B,A
09:30:32.700,600985,11.11,100,447472,S,D
09:30:33.210,600985,11.09,100,466233,S,A
09:30:33.250,600985,11.09,200,466264,S,A
09:30:33.310,600985,11.09,700,466492,S,A
09:30:33.310,600985,11.09,600,466493,S,A
09:30:33.310,600985,11.09,700,466662,S,A
09:30:33.350,600985,11.09,100,466954,S,A
09:30:33.350,600985,11.09,100,467081,S,A
09:30:33.350,600985,11.12,200,439058,S,D
09:30:33.390,600985,11.09,200,467209,S,A
09:30:33.390,600985,11.09,200,467210,S,A
09:30:33.390,600985,11.09,200,467322,S,A
09:30:33.390,600985,11.09,200,467323,S,A
09:30:33.390,600985,11.09,200,467326,S,A
09:30:33.390,600985,11.12,100,439722,S,D
09:30:33.390,600985,11.09,100,467397,S,A
09:30:33.470,600985,11.13,1700,467822,S,A
09:30:33.750,600985,11.12,100,440477,S,D
09:30:33.750,600985,11.09,100,469358,S,A
09:30:33.750,600985,11.2,3000,469386,S,A
09:30:34.310,600985,11.09,500,471101,S,A
09:30:34.310,600985,11.09,200,471102,S,A
09:30:35.010,600985,11.14,100,415386,S,D
09:30:35.040,600985,11.09,600,472792,B,A
09:30:35.220,600985,11.11,4500,448566,S,D
09:30:35.250,600985,11.08,100,473141,B,A
09:30:35.380,600985,11.15,300,377681,S,D
09:30:35.630,600985,11.14,2100,444432,S,D
09:30:35.780,600985,11.09,1700,473914,S,A
09:30:35.940,600985,11.08,5000,474171,B,A
09:30:36.170,600985,11.13,100,428988,S,D
09:30:36.170,600985,11.09,100,474581,S,A
09:30:36.170,600985,11.13,100,428959,S,D
09:30:36.170,600985,11.13,100,428961,S,D
09:30:36.170,600985,11.09,100,474632,S,A
09:30:36.170,600985,11.13,100,428964,S,D
09:30:36.200,600985,11.13,100,428990,S,D
09:30:36.200,600985,11.13,100,429208,S,D
09:30:36.200,600985,11.13,100,429212,S,D
09:30:36.200,600985,11.13,100,429317,S,D
09:30:36.230,600985,11.13,200,429468,S,D
09:30:36.230,600985,11.13,100,429460,S,D
09:30:36.230,600985,11.13,100,429623,S,D
09:30:36.230,600985,11.13,100,429343,S,D
09:30:36.230,600985,11.13,100,429342,S,D
09:30:36.230,600985,11.13,100,429436,S,D
09:30:36.230,600985,11.13,300,430036,S,D
09:30:36.260,600985,11.09,100,475247,S,A
09:30:36.330,600985,11.13,200,429662,S,D
09:30:36.330,600985,11.13,100,429344,S,D
09:30:36.330,600985,11.13,100,429345,S,D
09:30:36.330,600985,11.09,700,475547,S,A
09:30:36.330,600985,11.13,100,429733,S,D
09:30:36.330,600985,11.09,100,475731,S,A
09:30:36.420,600985,11.13,100,429430,S,D
09:30:36.420,600985,11.13,200,429421,S,D
09:30:36.420,600985,11.13,200,429428,S,D
09:30:36.450,600985,11.08,48700,476298,S,A
09:30:36.450,600985,11.09,100,476492,S,A
09:30:36.630,600985,11.05,400,314854,B,D
09:30:36.910,600985,11.08,2000,478722,S,A
09:30:36.910,600985,11.59,2200,478733,S,A
09:30:37.370,600985,11.12,3500,433405,S,D
09:30:37.370,600985,11.12,900,433411,S,D
09:30:37.470,600985,11.06,6000,480441,B,A
09:30:37.840,600985,10.91,3000,481097,B,A
09:30:38.330,600985,11.11,1000,441715,S,D
09:30:39.150,600985,11.18,3200,67945,S,D
09:30:39.150,600985,11.08,100,483375,S,A
09:30:39.180,600985,11.08,100,483406,S,A
09:30:39.180,600985,11.08,100,483444,S,A
09:30:39.180,600985,11.08,100,483522,S,A
09:30:39.180,600985,11.08,100,483523,S,A
09:30:39.180,600985,11.08,100,483525,S,A
09:30:39.210,600985,11.08,100,483657,S,A
09:30:39.210,600985,11.08,100,483658,S,A
09:30:39.210,600985,11.08,100,483660,S,A
09:30:39.210,600985,11.08,100,483661,S,A
09:30:39.210,600985,11.08,100,483667,S,A
09:30:39.210,600985,11.08,100,483696,S,A
09:30:39.210,600985,11.08,100,483817,S,A
09:30:39.240,600985,11.08,200,483870,S,A
09:30:39.240,600985,11.08,100,483888,S,A
09:30:39.240,600985,11.08,100,483916,S,A
09:30:39.240,600985,11.08,200,483995,S,A
09:30:39.240,600985,11.11,200,437957,S,D
09:30:39.310,600985,11.08,300,484193,S,A
09:30:39.310,600985,11.09,100,484262,S,A
09:30:39.310,600985,11.08,200,484345,S,A
09:30:39.480,600985,11.08,100,485153,S,A
09:30:39.480,600985,11.08,200,485219,S,A
09:30:39.480,600985,11.08,100,485223,S,A
09:30:39.480,600985,11.08,200,485284,S,A
09:30:39.960,600985,11.11,3000,487184,S,A
09:30:40.340,600985,11.08,100,488397,S,A
09:30:40.790,600985,11.07,6000,489485,B,A
09:30:41.000,600985,11.04,2000,489899,B,A
09:30:41.040,600985,11.05,800,489945,B,A
09:30:41.130,600985,10.86,400,490084,B,A
09:30:41.310,600985,11.09,100,484262,S,D
09:30:41.310,600985,11.08,800,490406,S,A
09:30:41.650,600985,11.08,500,491019,S,A
09:30:41.650,600985,11.13,400,456068,S,D
09:30:41.770,600985,10.98,1000,491126,B,A
09:30:41.970,600985,11.13,100,491571,S,A
09:30:42.150,600985,11.12,100,437345,S,D
09:30:42.180,600985,11.12,100,437347,S,D
09:30:42.210,600985,11.12,200,440865,S,D
09:30:42.210,600985,11.12,100,440871,S,D
09:30:42.210,600985,11.12,300,440867,S,D
09:30:42.210,600985,11.12,100,438031,S,D
09:30:42.240,600985,11.12,100,437716,S,D
09:30:42.240,600985,11.12,100,437732,S,D
09:30:42.240,600985,11.12,100,437719,S,D
09:30:42.240,600985,11.12,100,437542,S,D
09:30:42.280,600985,11.12,100,438005,S,D
09:30:42.280,600985,11.12,100,438008,S,D
09:30:42.280,600985,11.12,100,437725,S,D
09:30:42.280,600985,11.12,100,437543,S,D
09:30:42.350,600985,11.12,100,438584,S,D
09:30:42.390,600985,11.12,100,437960,S,D
09:30:42.390,600985,11.0,1000,493190,B,A
09:30:43.060,600985,11.17,1900,336826,S,D
09:30:43.370,600985,11.13,1700,467822,S,D
09:30:43.690,600985,11.07,100,497475,B,A
09:30:44.230,600985,11.07,3400,498348,B,A
09:30:44.660,600985,11.0,200,498991,B,A
09:30:44.660,600985,11.08,35400,476298,S,D
09:30:44.810,600985,11.08,46000,499247,S,A
09:30:44.990,600985,11.06,1500,499522,B,A
09:30:45.170,600985,11.08,100,499882,S,A
09:30:45.170,600985,11.08,100,499940,S,A
09:30:45.170,600985,11.08,100,499949,S,A
09:30:45.200,600985,11.07,100,500019,B,A
09:30:45.200,600985,11.04,5000,500148,B,A
09:30:45.240,600985,11.08,100,500298,S,A
09:30:45.240,600985,11.08,200,500301,S,A
09:30:45.240,600985,11.08,300,500302,S,A
09:30:45.240,600985,11.08,100,500360,S,A
09:30:45.270,600985,11.08,100,500439,S,A
09:30:45.270,600985,11.08,100,500443,S,A
09:30:45.300,600985,11.08,100,500534,S,A
09:30:45.300,600985,11.08,100,500538,S,A
09:30:45.300,600985,11.07,500,500558,B,A
09:30:45.300,600985,11.08,100,500634,S,A
09:30:45.300,600985,11.08,100,500654,S,A
09:30:45.300,600985,11.08,100,500655,S,A
09:30:45.300,600985,11.08,100,500677,S,A
09:30:45.370,600985,11.08,100,500831,S,A
09:30:45.430,600985,11.11,100,439911,S,D
09:30:45.530,600985,11.09,100,476492,S,D
09:30:45.950,600985,11.76,500,503723,S,A
09:30:46.240,600985,11.07,1800,504405,B,A
09:30:46.330,600985,11.0,300,504581,B,A
09:30:46.810,600985,11.06,3000,505524,B,A
09:30:46.850,600985,11.05,2200,505543,B,A
09:30:47.340,600985,10.85,1000,147043,B,D
09:30:47.340,600985,11.0,200,506523,B,A
09:30:47.820,600985,11.28,500,172701,S,D
09:30:48.000,600985,11.08,4500,507495,S,A
09:30:48.280,600985,11.05,500,508328,B,A
09:30:48.420,600985,11.07,34000,509225,S,A
09:30:48.520,600985,11.07,600,509560,S,A
09:30:48.520,600985,11.04,600,509616,B,A
09:30:48.960,600985,11.07,2000,511663,S,A
09:30:49.180,600985,11.11,3500,442640,S,D
09:30:49.180,600985,11.07,100,512107,S,A
09:30:49.180,600985,11.11,1400,442647,S,D
09:30:49.180,600985,11.07,100,512120,S,A
09:30:49.180,600985,11.07,100,512151,S,A
09:30:49.250,600985,11.11,1600,442737,S,D
09:30:49.450,600985,11.08,100,512735,S,A
09:30:49.480,600985,11.11,1700,442614,S,D
09:30:49.480,600985,11.11,400,442613,S,D
09:30:49.480,600985,11.07,100,512836,S,A
09:30:49.480,600985,11.11,600,442612,S,D
09:30:49.510,600985,10.97,1000,512905,B,A
09:30:49.510,600985,11.07,100,512915,S,A
09:30:49.510,600985,11.07,100,512916,S,A
09:30:49.510,600985,11.11,700,442607,S,D
09:30:49.510,600985,11.07,100,512922,S,A
09:30:49.510,600985,11.11,100,442615,S,D
09:30:49.510,600985,11.07,100,512929,S,A
09:30:49.960,600985,11.07,100,513691,S,A
09:30:50.050,600985,11.0,2000,513850,B,A
09:30:50.050,600985,11.04,2000,513852,B,A
09:30:50.080,600985,11.07,600,513903,S,A
09:30:50.300,600985,11.06,1000,514294,B,A
09:30:50.330,600985,11.09,100,474632,S,D
09:30:50.400,600985,11.09,100,474581,S,D
09:30:50.690,600985,11.15,500,444021,S,D
09:30:50.810,600985,11.07,100,515097,S,A
09:30:50.810,600985,11.07,100,515098,S,A
09:30:50.810,600985,11.07,100,515099,S,A
09:30:51.000,600985,11.08,4500,507495,S,D
09:30:51.080,600985,11.07,1700,515522,S,A
09:30:51.110,600985,11.07,1200,515547,B,A
09:30:51.150,600985,11.15,100,412563,S,D
09:30:51.150,600985,11.07,25700,515631,B,A
09:30:51.150,600985,11.08,500,515655,B,A
09:30:51.180,600985,11.03,100,515711,B,A
09:30:51.510,600985,11.04,200,517210,B,A
09:30:51.640,600985,11.08,10000,517617,B,A
09:30:51.830,600985,11.07,100,518491,B,A
09:30:52.130,600985,11.01,7000,519288,B,A
09:30:52.130,600985,11.07,1000,519301,B,A
09:30:52.320,600985,11.07,1200,515547,B,D
09:30:52.410,600985,11.07,20000,519978,B,A
09:30:52.590,600985,10.98,2000,520278,B,A
09:30:53.210,600985,11.05,1500,521315,B,A
09:30:53.320,600985,11.11,3000,487184,S,D
09:30:53.660,600985,11.07,2000,521990,B,A
09:30:53.790,600985,12.24,500,522168,S,A
09:30:53.920,600985,11.0,1000,522373,B,A
09:30:53.960,600985,11.07,900,522391,B,A
09:30:54.150,600985,11.07,25700,515631,B,D
09:30:54.340,600985,11.13,100,491571,S,D
09:30:54.550,600985,11.15,28600,417762,S,D
09:30:54.850,600985,11.07,600,525392,B,A
09:30:55.010,600985,11.08,100,525825,B,A
09:30:55.450,600985,11.09,100,475731,S,D
09:30:55.450,600985,11.09,100,475247,S,D
09:30:55.480,600985,11.09,700,475547,S,D
09:30:55.750,600985,11.0,3100,527491,B,A
09:30:56.730,600985,11.08,3400,529114,B,A
09:30:57.070,600985,11.05,1000,529982,B,A
09:30:57.170,600985,11.0,5000,530525,B,A
09:30:57.340,600985,11.07,1000,531239,B,A
09:30:57.530,600985,11.07,1600,531745,B,A
09:30:57.630,600985,11.07,600,525392,B,D
09:30:57.790,600985,11.0,1200,532553,B,A
09:30:58.090,600985,10.91,2000,533387,B,A
09:30:58.120,600985,11.01,500,533436,B,A
09:30:59.230,600985,11.0,2000,535559,B,A
09:30:59.520,600985,11.09,100,536048,S,A
09:30:59.700,600985,11.06,6000,536346,B,A
09:30:59.920,600985,11.05,400,383395,B,D
09:31:00.350,600985,11.03,20000,538588,B,A
09:31:00.350,600985,11.04,500,538618,B,A
09:31:00.380,600985,11.07,2000,538889,B,A
09:31:00.420,600985,11.08,700,539071,B,A
09:31:00.450,600985,11.02,2000,539121,B,A
09:31:00.610,600985,11.08,3000,539829,B,A
09:31:00.700,600985,11.07,500,539983,B,A
09:31:01.060,600985,10.98,200,541250,B,A
09:31:01.250,600985,11.08,1000,541810,B,A
09:31:01.710,600985,11.09,100,543285,B,A
09:31:01.780,600985,11.08,2600,543633,B,A
09:31:02.310,600985,10.8,300,544969,B,A
09:31:02.440,600985,11.07,9400,545271,B,A
09:31:02.750,600985,11.1,15200,458502,S,D
09:31:02.960,600985,11.08,1000,546188,B,A
09:31:03.150,600985,11.07,6600,546602,B,A
09:31:03.180,600985,11.11,2000,546919,S,A
09:31:03.180,600985,11.01,600,546988,B,A
09:31:03.390,600985,11.08,500,548286,B,A
09:31:03.460,600985,11.06,2000,548581,B,A
09:31:03.860,600985,11.08,2500,550742,B,A
09:31:03.920,600985,11.11,2000,550921,S,A
09:31:03.920,600985,11.06,500,550936,B,A
09:31:03.950,600985,11.11,2000,551062,S,A
09:31:03.990,600985,10.99,200,551215,B,A
09:31:04.020,600985,11.07,200,551261,B,A
09:31:04.180,600985,11.5,200,551777,S,A
09:31:04.280,600985,11.08,1000,552185,B,A
09:31:04.310,600985,11.11,2000,552198,S,A
09:31:04.910,600985,11.09,300,553701,B,A
09:31:04.910,600985,11.02,1000,553733,B,A
09:31:05.000,600985,11.08,1000,553919,B,A
09:31:05.400,600985,11.07,1000,554744,B,A
09:31:05.780,600985,11.08,200,529114,B,D
09:31:06.110,600985,11.02,2000,556312,B,A
09:31:06.210,600985,11.1,100,556709,S,A
09:31:06.210,600985,11.1,100,556713,S,A
09:31:06.210,600985,11.11,1500,556747,S,A
09:31:06.210,600985,11.07,100,556769,B,A
09:31:06.590,600985,11.11,1000,558744,S,A
09:31:06.590,600985,11.0,400,558837,B,A
09:31:06.590,600985,11.07,2000,559017,B,A
09:31:06.730,600985,11.1,100,559604,S,A
09:31:06.770,600985,11.11,1000,559806,S,A
09:31:06.770,600985,11.11,1000,559847,S,A
09:31:06.770,600985,11.09,3000,559882,B,A
09:31:07.180,600985,11.09,100,560906,B,A
09:31:07.210,600985,11.11,4400,560999,S,A
09:31:07.250,600985,11.07,1000,531239,B,D
09:31:07.430,600985,10.99,2000,561515,B,A
09:31:07.560,600985,11.5,2100,561812,S,A
09:31:07.770,600985,11.11,2400,562229,S,A
09:31:08.030,600985,10.98,2000,562675,B,A
09:31:08.300,600985,11.08,7000,563171,B,A
09:31:08.430,600985,11.08,1500,563359,B,A
09:31:08.710,600985,11.01,2000,563765,B,A
09:31:08.860,600985,11.08,500,564088,B,A
09:31:08.920,600985,11.1,2000,564170,B,A
09:31:08.920,600985,11.0,700,564215,B,A
09:31:09.170,600985,11.11,2400,562229,S,D
09:31:09.200,600985,11.11,2000,546919,S,D
09:31:09.200,600985,11.11,1500,556747,S,D
09:31:09.230,600985,11.11,1300,437556,S,D
09:31:09.230,600985,11.11,1000,437557,S,D
09:31:09.340,600985,11.11,2000,552198,S,D
09:31:09.400,600985,11.12,1800,441908,S,D
09:31:09.400,600985,11.14,2800,410028,S,D
09:31:09.400,600985,11.14,1000,410043,S,D
09:31:09.470,600985,11.15,1200,390617,S,D
09:31:09.470,600985,11.15,2900,390620,S,D
09:31:09.640,600985,11.08,1000,567221,B,A
09:31:09.770,600985,11.08,2000,567955,B,A
09:31:09.770,600985,11.11,64900,567982,B,A
09:31:10.020,600985,11.49,2800,568555,S,A
09:31:10.180,600985,11.09,2000,568884,B,A
09:31:10.210,600985,11.08,100,569003,B,A
09:31:11.140,600985,11.02,5000,570831,B,A
09:31:11.350,600985,10.94,200,571207,B,A
09:31:11.680,600985,11.07,1000,571729,B,A
09:31:11.770,600985,11.08,500,571817,B,A
09:31:11.800,600985,11.0,4000,571873,B,A
09:31:11.990,600985,11.08,500,572222,B,A
09:31:12.130,600985,11.07,100,572467,B,A
09:31:12.160,600985,11.12,3500,572702,S,A
09:31:12.160,600985,11.12,100,572844,S,A
09:31:12.300,600985,11.12,100,573642,S,A
09:31:12.340,600985,11.12,100,573741,S,A
09:31:12.340,600985,11.12,100,573744,S,A
09:31:12.340,600985,11.09,1000,573757,B,A
09:31:12.340,600985,11.12,100,573932,S,A
09:31:12.370,600985,11.12,100,574021,S,A
09:31:12.570,600985,11.1,100,575112,B,A
09:31:12.610,600985,11.12,400,575209,S,A
09:31:12.610,600985,11.12,100,575338,S,A
09:31:12.870,600985,11.14,3200,576360,S,A
09:31:13.390,600985,11.05,2000,577833,B,A
09:31:13.750,600985,11.07,100,578695,B,A
09:31:13.810,600985,11.05,2000,578758,B,A
09:31:13.990,600985,12.24,1000,579107,S,A
09:31:14.490,600985,11.11,1300,579928,S,A
09:31:14.490,600985,11.11,1100,579929,S,A
09:31:14.520,600985,11.11,1400,579982,S,A
09:31:14.520,600985,11.11,1400,579983,S,A
09:31:14.550,600985,11.11,1300,579999,S,A
09:31:14.610,600985,11.11,1400,580039,S,A
09:31:14.670,600985,11.17,400,357889,S,D
09:31:14.700,600985,11.11,800,580238,S,A
09:31:14.700,600985,11.11,600,580239,S,A
09:31:14.790,600985,11.06,2000,580389,B,A
09:31:14.880,600985,11.07,1000,580457,B,A
09:31:15.190,600985,11.11,100,581260,S,A
09:31:15.190,600985,11.12,400,575209,S,D
09:31:15.190,600985,11.1,100,581390,S,A
09:31:15.190,600985,11.1,100,581400,S,A
09:31:15.220,600985,11.12,3500,572702,S,D
09:31:15.260,600985,11.1,100,581672,S,A
09:31:15.260,600985,11.12,100,573642,S,D
09:31:15.260,600985,11.1,100,581764,S,A
09:31:15.260,600985,11.12,100,573741,S,D
09:31:15.290,600985,11.1,100,581960,S,A
09:31:15.290,600985,10.98,500,582073,B,A
09:31:15.290,600985,11.1,100,582121,S,A
09:31:15.290,600985,11.1,100,582125,S,A
09:31:15.290,600985,11.1,100,582126,S,A
09:31:15.290,600985,11.1,100,582127,S,A
09:31:15.330,600985,11.1,100,582148,S,A
09:31:15.330,600985,11.12,100,573744,S,D
09:31:15.330,600985,11.1,100,582269,S,A
09:31:15.330,600985,11.1,100,582313,S,A
09:31:15.330,600985,11.1,100,582314,S,A
09:31:15.370,600985,11.1,100,582375,S,A
09:31:15.370,600985,11.1,100,582424,S,A
09:31:15.370,600985,11.1,100,582425,S,A
09:31:15.370,600985,11.1,100,582426,S,A
09:31:15.370,600985,11.11,200,582448,S,A
09:31:15.370,600985,11.12,100,573932,S,D
09:31:15.370,600985,11.1,100,582505,S,A
09:31:15.470,600985,11.12,100,575338,S,D
09:31:15.470,600985,11.14,1800,583004,S,A
09:31:15.540,600985,11.1,100,583272,S,A
09:31:15.540,600985,11.1,100,583363,S,A
09:31:15.540,600985,11.1,100,583368,S,A
09:31:15.580,600985,11.1,100,583427,S,A
09:31:15.580,600985,11.1,100,583442,S,A
09:31:15.580,600985,11.1,100,583443,S,A
09:31:15.580,600985,11.1,100,583444,S,A
09:31:15.580,600985,11.1,100,583445,S,A
09:31:15.580,600985,11.1,100,583482,S,A
09:31:15.610,600985,11.1,100,583689,S,A
09:31:15.610,600985,11.1,100,583690,S,A
09:31:15.610,600985,11.1,100,583691,S,A
09:31:15.610,600985,11.1,100,583692,S,A
09:31:15.610,600985,11.1,100,583693,S,A
09:31:15.610,600985,11.1,100,583694,S,A
09:31:15.610,600985,11.1,100,583695,S,A
09:31:15.610,600985,11.1,100,583696,S,A
09:31:15.610,600985,11.1,100,583697,S,A
09:31:15.610,600985,11.1,100,583698,S,A
09:31:15.610,600985,11.1,100,583699,S,A
09:31:15.610,600985,11.1,100,583796,S,A
09:31:15.610,600985,11.1,100,583797,S,A
09:31:15.610,600985,11.1,100,583798,S,A
09:31:15.610,600985,11.1,100,583799,S,A
09:31:15.610,600985,11.1,100,583800,S,A
09:31:15.610,600985,11.1,100,583801,S,A
09:31:15.610,600985,11.11,1300,583834,S,A
09:31:15.650,600985,11.1,100,584042,S,A
09:31:15.650,600985,11.1,100,584052,S,A
09:31:15.650,600985,11.1,100,584053,S,A
09:31:15.650,600985,11.1,100,584054,S,A
09:31:15.690,600985,11.11,100,584184,S,A
09:31:15.690,600985,11.1,100,584235,S,A
09:31:15.920,600985,11.08,1100,585017,B,A
09:31:15.950,600985,11.08,2000,585073,B,A
09:31:16.080,600985,11.05,500,585338,B,A
09:31:16.160,600985,11.54,1000,585525,S,A
09:31:16.190,600985,11.08,2500,550742,B,D
09:31:16.370,600985,11.06,1000,585981,B,A
09:31:16.460,600985,11.08,2000,586189,B,A
09:31:16.750,600985,11.07,6600,546602,B,D
09:31:16.870,600985,11.1,3600,587023,S,A
09:31:17.200,600985,11.05,200,587638,B,A
09:31:17.290,600985,11.01,700,587804,B,A
09:31:17.520,600985,11.05,400,588151,B,A
09:31:17.660,600985,11.08,1000,588256,B,A
09:31:17.850,600985,11.02,400,588584,B,A
09:31:18.080,600985,11.9,1500,97222,S,D
09:31:18.150,600985,11.1,1000,589340,S,A
09:31:18.250,600985,11.1,100,589406,S,A
09:31:18.250,600985,11.1,100,583695,S,D
09:31:18.250,600985,11.1,100,583689,S,D
09:31:18.250,600985,11.1,100,583697,S,D
09:31:18.250,600985,11.1,100,583694,S,D
09:31:18.250,600985,11.1,100,583698,S,D
09:31:18.250,600985,11.1,100,583691,S,D
09:31:18.250,600985,11.1,100,583699,S,D
09:31:18.250,600985,11.1,100,583693,S,D
09:31:18.250,600985,11.1,100,583692,S,D
09:31:18.250,600985,11.1,100,583690,S,D
09:31:18.250,600985,11.1,100,583696,S,D
09:31:18.280,600985,11.01,500,590052,B,A
09:31:18.330,600985,11.11,4400,590418,S,A
09:31:18.330,600985,11.09,100,590492,S,A
09:31:18.360,600985,11.09,200,590506,S,A
09:31:18.360,600985,11.09,100,590507,S,A
09:31:18.360,600985,11.09,100,590508,S,A
09:31:18.430,600985,11.09,100,590944,S,A
09:31:18.430,600985,11.09,100,590951,S,A
09:31:18.490,600985,11.09,200,591214,S,A
09:31:18.490,600985,11.09,100,591225,S,A
09:31:18.490,600985,11.09,100,591281,S,A
09:31:18.490,600985,11.09,100,591282,S,A
09:31:18.490,600985,11.09,100,591283,S,A
09:31:18.490,600985,11.09,100,591284,S,A
09:31:18.490,600985,11.09,100,591288,S,A
09:31:18.490,600985,11.1,100,591294,S,A
09:31:18.490,600985,11.09,100,591339,S,A
09:31:18.490,600985,11.09,100,591347,S,A
09:31:18.490,600985,11.09,100,591355,S,A
09:31:18.490,600985,11.09,100,591356,S,A
09:31:18.490,600985,11.09,100,591357,S,A
09:31:18.490,600985,11.09,200,591358,S,A
09:31:18.530,600985,11.09,100,591388,S,A
09:31:18.570,600985,11.09,100,591513,S,A
09:31:18.640,600985,11.09,100,591738,S,A
09:31:18.640,600985,11.1,100,583796,S,D
09:31:18.640,600985,11.09,100,591842,S,A
09:31:18.640,600985,11.1,100,583798,S,D
09:31:18.640,600985,11.1,100,583797,S,D
09:31:18.640,600985,11.1,100,583800,S,D
09:31:18.640,600985,11.09,200,591843,S,A
09:31:18.640,600985,11.09,100,591844,S,A
09:31:18.640,600985,11.1,100,583801,S,D
09:31:18.640,600985,11.1,100,583799,S,D
09:31:18.640,600985,11.09,100,591845,S,A
09:31:18.640,600985,11.09,100,591846,S,A
09:31:18.640,600985,11.09,100,591847,S,A
09:31:18.640,600985,11.77,10000,591889,S,A
09:31:18.640,600985,11.09,200,591990,S,A
09:31:19.150,600985,11.1,100,583482,S,D
09:31:19.150,600985,11.09,100,593232,S,A
09:31:19.180,600985,11.09,100,593303,S,A
09:31:19.180,600985,11.1,1000,593449,S,A
09:31:19.240,600985,11.09,100,593569,S,A
09:31:19.240,600985,11.09,100,593570,S,A
09:31:19.240,600985,11.09,100,593571,S,A
09:31:19.240,600985,11.09,100,593572,S,A
09:31:19.310,600985,11.1,100,593725,S,A
09:31:19.370,600985,11.1,500,593872,S,A
09:31:19.620,600985,11.06,100,594566,B,A
09:31:19.840,600985,11.14,2300,594945,S,A
09:31:19.940,600985,11.1,100,584053,S,D
09:31:19.940,600985,11.09,200,595189,S,A
09:31:19.960,600985,11.1,100,584052,S,D
09:31:19.960,600985,11.08,2300,595308,B,A
09:31:20.000,600985,11.16,4400,595371,S,A
09:31:20.030,600985,11.1,100,584054,S,D
09:31:20.030,600985,11.09,100,595448,S,A
09:31:20.030,600985,11.09,100,595449,S,A
09:31:20.400,600985,11.05,1000,596102,B,A
09:31:20.440,600985,11.09,100,590492,S,D
09:31:20.800,600985,11.0,200,596835,B,A
09:31:20.860,600985,11.09,2700,596925,B,A
09:31:20.920,600985,11.07,500,597014,B,A
09:31:21.040,600985,11.1,500,597181,S,A
09:31:21.070,600985,11.09,1700,597239,B,A
09:31:21.190,600985,11.1,600,597849,S,A
09:31:21.260,600985,11.35,1300,296790,S,D
09:31:21.330,600985,11.09,100,598568,S,A
09:31:21.330,600985,11.15,900,379212,S,D
09:31:21.330,600985,11.09,100,598613,S,A
09:31:21.330,600985,11.09,100,598643,S,A
09:31:21.370,600985,11.15,200,406371,S,D
09:31:21.370,600985,11.09,100,598721,S,A
09:31:21.370,600985,11.09,100,598726,S,A
09:31:21.370,600985,11.09,100,598727,S,A
09:31:21.370,600985,11.09,100,598729,S,A
09:31:21.370,600985,11.09,100,598730,S,A
09:31:21.370,600985,11.09,100,598748,S,A
09:31:21.370,600985,11.11,100,584184,S,D
09:31:21.370,600985,11.11,2000,598811,S,A
09:31:21.400,600985,11.09,100,598913,S,A
09:31:21.400,600985,11.09,100,598914,S,A
09:31:21.400,600985,11.09,200,598915,S,A
09:31:21.400,600985,11.09,100,598916,S,A
09:31:21.400,600985,11.09,100,598917,S,A
09:31:21.400,600985,11.09,100,598918,S,A
09:31:21.400,600985,11.09,100,598919,S,A
09:31:21.400,600985,11.09,100,598920,S,A
09:31:21.400,600985,11.09,100,598927,S,A
09:31:21.400,600985,11.09,100,598928,S,A
09:31:21.400,600985,11.0,100,598943,B,A
09:31:21.440,600985,11.09,100,599193,S,A
09:31:21.440,600985,11.09,300,599229,S,A
09:31:21.480,600985,11.1,600,599366,S,A
09:31:21.510,600985,11.11,2000,599474,S,A
09:31:21.580,600985,11.09,100,599652,S,A
09:31:21.580,600985,11.09,100,599749,S,A
09:31:21.580,600985,11.09,100,599750,S,A
09:31:21.580,600985,11.09,100,599817,S,A
09:31:21.580,600985,11.09,100,599818,S,A
09:31:21.580,600985,11.15,200,379716,S,D
09:31:21.580,600985,11.15,1400,379717,S,D
09:31:21.580,600985,11.09,100,599831,S,A
09:31:21.580,600985,11.15,900,379720,S,D
09:31:21.580,600985,11.15,300,380327,S,D
09:31:21.580,600985,11.09,100,599832,S,A
09:31:21.580,600985,11.09,100,599838,S,A
09:31:21.580,600985,11.09,100,599839,S,A
09:31:21.580,600985,11.09,100,599841,S,A
09:31:21.580,600985,11.09,100,599846,S,A
